date,open,high,low,close,volume,symbol,exchange
2024-02-29,129.659,131.382,129.593,130.184,381710,sh111017,sh
2024-03-01,130.184,133.98,129.723,131.183,501590,sh111017,sh
2024-03-04,131.183,134.986,130.02,133.695,515070,sh111017,sh
2024-03-05,133.453,135.165,132.503,134.253,401470,sh111017,sh
2024-03-06,134.253,138.345,134.253,136.142,654120,sh111017,sh
2024-03-07,135.9,137.002,134.5,134.82,349710,sh111017,sh
2024-03-08,134.82,135.987,134.0,135.558,299290,sh111017,sh
2024-03-11,135.501,136.499,133.616,134.803,176230,sh111017,sh
2024-03-12,134.471,134.803,129.48,129.981,694430,sh111017,sh
2024-03-13,129.721,131.665,128.71,130.801,577380,sh111017,sh
2024-03-14,130.372,131.65,130.005,130.895,382000,sh111017,sh
2024-03-15,130.602,133.549,130.602,133.395,944360,sh111017,sh
2024-03-18,134.5,136.6,133.768,136.2,514870,sh111017,sh
2024-03-19,136.197,138.237,134.963,135.093,286570,sh111017,sh
2024-03-20,134.921,136.529,133.312,136.056,531310,sh111017,sh
2024-03-21,136.056,137.279,134.03,136.746,509970,sh111017,sh
2024-03-22,136.747,137.666,134.543,137.369,542650,sh111017,sh
2024-03-25,137.019,139.376,135.5,135.848,721990,sh111017,sh
2024-03-26,135.8,136.177,132.1,134.353,842780,sh111017,sh
2024-03-27,134.353,135.9,132.6,133.826,582690,sh111017,sh
2024-03-28,133.228,133.96,132.018,133.689,764030,sh111017,sh
2024-03-29,133.5,137.488,132.787,136.578,751100,sh111017,sh
2024-04-01,137.033,137.033,135.104,135.834,509660,sh111017,sh
2024-04-02,135.762,136.205,134.444,135.557,353320,sh111017,sh
2024-04-03,135.35,136.4,134.762,135.435,222840,sh111017,sh
2024-04-08,135.3,138.1,134.315,136.863,585200,sh111017,sh
2024-04-09,136.589,137.975,135.901,137.546,490560,sh111017,sh
2024-04-10,137.51,138.681,137.3,137.961,918200,sh111017,sh
2024-04-11,137.675,142.8,137.624,141.037,1317200,sh111017,sh
2024-04-12,141.42,144.086,139.69,140.407,740810,sh111017,sh
2024-04-15,140.8,143.471,138.792,141.582,893190,sh111017,sh
2024-04-16,141.1,143.025,139.1,140.707,927370,sh111017,sh
2024-04-17,141.015,144.5,141.0,141.859,764200,sh111017,sh
2024-04-18,141.799,142.146,137.821,140.127,1147100,sh111017,sh
2024-04-19,139.8,143.669,138.569,142.016,662040,sh111017,sh
2024-04-22,142.016,142.452,139.669,141.08,463840,sh111017,sh
2024-04-23,141.8,142.01,139.009,139.68,452530,sh111017,sh
2024-04-24,139.527,141.241,139.379,139.82,186920,sh111017,sh
2024-04-25,140.0,140.701,138.78,139.195,119320,sh111017,sh
2024-04-26,139.001,140.865,137.839,138.438,475300,sh111017,sh
2024-04-29,138.452,139.498,137.25,138.054,370260,sh111017,sh
2024-04-30,137.614,141.88,137.614,141.485,339440,sh111017,sh
2024-05-06,141.501,143.399,139.798,141.307,373480,sh111017,sh
2024-05-07,141.163,144.398,140.357,143.745,459270,sh111017,sh
2024-05-08,143.641,144.23,142.02,142.22,218820,sh111017,sh
2024-05-09,142.217,145.22,142.145,144.588,330670,sh111017,sh
2024-05-10,144.588,148.0,143.251,146.741,448100,sh111017,sh
2024-05-13,146.449,150.2,146.064,149.456,785610,sh111017,sh
2024-05-14,149.68,153.193,148.295,152.669,623270,sh111017,sh
2024-05-15,152.601,153.101,150.005,152.358,278080,sh111017,sh
2024-05-16,152.109,153.224,147.676,148.3,631090,sh111017,sh
2024-05-17,148.1,149.301,146.0,147.893,317540,sh111017,sh
2024-05-20,147.802,152.296,146.958,151.921,508000,sh111017,sh
2024-05-21,151.972,153.841,150.504,153.54,370610,sh111017,sh
2024-05-22,153.3,153.531,150.893,151.342,587620,sh111017,sh
2024-05-23,150.683,151.3,148.165,148.541,227890,sh111017,sh
2024-05-24,148.203,163.33,148.203,150.008,738300,sh111017,sh
2024-05-27,149.8,152.797,149.35,152.0,378540,sh111017,sh
2024-05-28,152.103,156.487,152.089,154.026,322300,sh111017,sh
2024-05-29,153.639,157.633,152.301,154.637,466380,sh111017,sh
2024-05-30,154.153,157.223,151.201,152.369,320490,sh111017,sh
2024-05-31,152.25,153.5,151.125,152.605,198680,sh111017,sh
2024-06-03,152.999,153.433,149.3,150.498,344770,sh111017,sh
2024-06-04,150.526,153.8,150.0,151.827,473970,sh111017,sh
2024-06-05,152.139,153.103,150.553,151.326,399820,sh111017,sh
2024-06-06,151.859,152.087,148.845,151.037,676110,sh111017,sh
2024-06-07,151.3,153.222,149.263,152.555,485640,sh111017,sh
2024-06-11,152.095,154.289,150.463,154.009,324500,sh111017,sh
2024-06-12,154.962,156.607,153.802,155.461,187290,sh111017,sh
2024-06-13,154.991,156.242,150.105,151.842,383590,sh111017,sh
2024-06-14,151.8,154.8,150.912,154.233,327510,sh111017,sh
2024-06-17,154.236,155.5,152.371,153.003,143570,sh111017,sh
2024-06-18,153.6,153.768,152.0,153.38,133230,sh111017,sh
2024-06-19,152.893,155.1,152.893,155.1,176550,sh111017,sh
2024-06-20,154.79,156.369,154.106,154.6,226400,sh111017,sh
2024-06-21,154.688,159.978,154.0,159.296,492140,sh111017,sh
2024-06-24,158.799,160.815,154.411,157.345,458650,sh111017,sh
2024-06-25,157.02,170.0,155.33,160.303,751830,sh111017,sh
2024-06-26,159.822,160.55,157.31,158.613,300650,sh111017,sh
2024-06-27,158.825,160.566,157.955,160.408,162270,sh111017,sh
2024-06-28,160.679,163.05,159.92,161.261,225690,sh111017,sh
2024-07-01,161.2,164.0,160.201,161.969,325620,sh111017,sh
2024-07-02,162.2,162.864,160.656,161.895,189750,sh111017,sh
2024-07-03,161.291,162.207,158.6,159.528,210680,sh111017,sh
2024-07-04,159.644,162.5,158.6,161.939,159120,sh111017,sh
2024-07-05,162.396,162.438,160.191,161.997,108110,sh111017,sh
2024-07-08,161.699,162.516,157.878,158.705,336710,sh111017,sh
2024-07-09,159.094,160.0,157.0,158.732,350350,sh111017,sh
2024-07-10,158.581,159.863,154.58,155.535,544030,sh111017,sh
2024-07-11,155.96,156.861,153.636,156.356,374340,sh111017,sh
2024-07-12,156.362,157.6,153.811,154.441,331560,sh111017,sh
2024-07-15,154.07,155.301,153.721,154.178,348380,sh111017,sh
2024-07-16,154.002,154.614,153.01,153.632,169920,sh111017,sh
2024-07-17,153.631,153.631,149.43,150.482,374830,sh111017,sh
2024-07-18,150.222,153.461,148.803,151.502,404020,sh111017,sh
2024-07-19,151.8,152.803,149.711,151.886,168310,sh111017,sh
2024-07-22,151.5,151.875,148.27,149.929,274720,sh111017,sh
2024-07-23,149.7,150.5,146.64,146.833,375320,sh111017,sh
2024-07-24,146.8,151.0,145.56,150.356,871580,sh111017,sh
2024-07-25,150.0,153.5,147.167,150.0,356440,sh111017,sh
2024-07-26,149.9,150.365,145.14,149.015,774640,sh111017,sh
2024-07-29,148.001,149.58,147.18,147.357,185010,sh111017,sh
2024-07-30,147.254,148.148,145.003,145.401,141430,sh111017,sh
2024-07-31,145.201,147.146,144.758,146.976,234400,sh111017,sh
2024-08-01,146.301,148.3,145.079,145.416,251060,sh111017,sh
2024-08-02,145.14,152.0,145.14,150.011,1224310,sh111017,sh
2024-08-05,148.741,150.455,145.743,146.864,258370,sh111017,sh
2024-08-06,146.864,148.096,145.296,146.255,189490,sh111017,sh
2024-08-07,146.252,146.955,145.41,146.043,517840,sh111017,sh
2024-08-08,145.999,146.489,143.848,145.666,192360,sh111017,sh
2024-08-09,145.896,147.251,145.274,146.348,111200,sh111017,sh
2024-08-12,145.841,148.486,145.05,147.221,278380,sh111017,sh
2024-08-13,147.0,149.3,146.821,147.454,279210,sh111017,sh
2024-08-14,147.5,149.353,146.367,148.059,188560,sh111017,sh
2024-08-15,148.048,148.731,147.0,148.106,201670,sh111017,sh
2024-08-16,148.36,148.986,147.19,147.662,420420,sh111017,sh
2024-08-19,148.553,153.0,147.5,151.01,431650,sh111017,sh
2024-08-20,151.0,151.268,147.905,148.582,347190,sh111017,sh
2024-08-21,148.286,152.499,147.56,151.524,312620,sh111017,sh
2024-08-22,151.1,156.79,151.003,154.741,1015890,sh111017,sh
2024-08-23,154.991,155.5,148.8,152.604,607000,sh111017,sh
2024-08-26,152.4,152.929,125.3,151.27,646290,sh111017,sh
2024-08-27,150.514,152.0,147.773,149.31,555000,sh111017,sh
2024-08-28,149.401,152.11,148.691,151.61,355100,sh111017,sh
2024-08-29,151.198,152.388,146.799,147.531,634650,sh111017,sh
2024-08-30,147.53,149.728,145.596,147.11,619430,sh111017,sh
2024-09-02,147.0,148.998,146.5,147.452,504460,sh111017,sh
2024-09-03,147.0,147.999,143.831,144.58,581290,sh111017,sh
2024-09-04,144.028,146.777,142.805,146.322,455290,sh111017,sh
2024-09-05,146.022,146.8,144.507,146.487,336750,sh111017,sh
2024-09-06,146.0,148.159,145.444,146.525,308770,sh111017,sh
2024-09-09,146.94,146.982,144.0,146.033,247210,sh111017,sh
2024-09-10,145.4,146.253,140.0,141.539,944570,sh111017,sh
2024-09-11,141.111,141.373,133.992,135.208,1282000,sh111017,sh
2024-09-12,134.45,139.567,134.3,136.259,798770,sh111017,sh
2024-09-13,136.259,142.148,135.654,138.439,1739830,sh111017,sh
2024-09-18,138.0,141.677,137.541,140.996,892030,sh111017,sh
2024-09-19,141.0,142.412,139.299,141.377,636670,sh111017,sh
2024-09-20,141.699,142.34,139.301,140.587,397530,sh111017,sh
2024-09-23,140.4,140.988,138.065,138.512,426390,sh111017,sh
2024-09-24,138.999,145.48,138.922,144.491,872300,sh111017,sh
2024-09-25,145.485,151.68,145.355,148.985,1010690,sh111017,sh
2024-09-26,148.762,149.687,147.28,147.931,509120,sh111017,sh
2024-09-27,148.666,149.25,144.805,145.658,864320,sh111017,sh
2024-09-30,147.0,153.347,146.65,152.057,896170,sh111017,sh
2024-10-08,162.0,170.0,147.4,149.774,1850930,sh111017,sh
2024-10-09,150.5,150.774,141.8,142.102,1160230,sh111017,sh
2024-10-10,143.555,149.148,142.285,147.362,1541490,sh111017,sh
2024-10-11,147.1,147.592,143.611,144.107,745930,sh111017,sh
2024-10-14,144.467,148.757,143.011,147.693,518100,sh111017,sh
2024-10-15,147.152,149.0,146.4,146.533,282580,sh111017,sh
2024-10-16,146.2,148.785,145.961,147.705,354680,sh111017,sh
2024-10-17,148.099,148.574,146.2,147.036,248940,sh111017,sh
2024-10-18,146.5,149.555,144.0,147.359,276110,sh111017,sh
2024-10-21,147.1,148.3,146.4,146.856,200670,sh111017,sh
2024-10-22,146.5,150.322,146.2,148.112,415380,sh111017,sh
2024-10-23,147.6,149.8,146.969,147.774,464250,sh111017,sh
2024-10-24,147.3,147.546,142.4,143.434,394890,sh111017,sh
2024-10-25,143.234,144.926,141.5,141.744,335500,sh111017,sh
2024-10-28,141.8,142.3,140.5,141.217,435770,sh111017,sh
2024-10-29,141.0,141.92,138.556,138.831,243790,sh111017,sh
2024-10-30,137.5,137.975,130.527,131.609,925570,sh111017,sh
2024-10-31,131.001,132.321,130.13,131.138,465450,sh111017,sh
2024-11-01,130.876,132.01,129.2,130.473,663670,sh111017,sh
2024-11-04,131.0,135.1,130.294,134.996,354160,sh111017,sh
2024-11-05,134.996,139.793,134.996,136.941,492970,sh111017,sh
2024-11-06,136.875,139.298,136.401,138.737,528930,sh111017,sh
2024-11-07,138.721,140.8,137.66,138.913,574420,sh111017,sh
2024-11-08,138.913,141.49,138.1,138.11,429170,sh111017,sh
2024-11-11,138.0,138.96,135.213,137.672,627250,sh111017,sh
2024-11-12,137.672,138.397,136.5,136.822,365410,sh111017,sh
2024-11-13,136.77,138.193,136.303,137.686,180120,sh111017,sh
2024-11-14,137.4,137.968,135.6,135.623,206870,sh111017,sh
2024-11-15,135.528,136.708,134.929,136.006,167400,sh111017,sh
2024-11-18,135.893,137.006,133.739,135.873,327620,sh111017,sh
2024-11-19,135.4,138.86,135.4,136.623,207310,sh111017,sh
2024-11-20,136.999,137.799,136.226,137.3,165040,sh111017,sh
2024-11-21,137.3,137.628,136.358,136.722,103400,sh111017,sh
2024-11-22,136.722,138.299,135.607,135.903,161950,sh111017,sh
2024-11-25,136.001,137.452,135.222,136.928,157140,sh111017,sh
2024-11-26,136.7,137.487,135.734,136.142,90810,sh111017,sh
2024-11-27,136.227,136.896,134.35,136.447,131120,sh111017,sh
2024-11-28,136.716,137.079,136.427,136.628,64190,sh111017,sh
2024-11-29,136.22,137.363,135.824,136.73,70200,sh111017,sh
2024-12-02,136.73,138.122,134.992,137.91,234710,sh111017,sh
2024-12-03,138.0,138.0,135.5,137.135,325700,sh111017,sh
2024-12-04,136.8,137.338,135.989,136.305,137990,sh111017,sh
2024-12-05,136.31,136.374,135.505,135.927,52540,sh111017,sh
2024-12-06,135.912,138.3,135.911,137.233,298080,sh111017,sh
2024-12-09,137.186,139.319,136.645,138.645,406520,sh111017,sh
2024-12-10,139.9,140.7,138.725,139.05,278050,sh111017,sh
2024-12-11,138.947,141.287,138.696,140.203,252090,sh111017,sh
2024-12-12,140.415,144.379,140.094,142.025,391790,sh111017,sh
2024-12-13,142.025,142.388,139.7,140.836,234480,sh111017,sh
2024-12-16,140.836,143.147,140.168,142.173,496810,sh111017,sh
2024-12-17,141.001,143.5,140.41,140.806,350770,sh111017,sh
2024-12-18,140.806,145.191,140.806,141.728,319970,sh111017,sh
2024-12-19,141.728,142.0,140.3,140.603,87700,sh111017,sh
2024-12-20,140.32,141.2,139.7,140.387,118750,sh111017,sh
2024-12-23,140.395,144.5,139.805,140.994,448750,sh111017,sh
2024-12-24,140.769,142.509,139.816,140.417,340970,sh111017,sh
2024-12-25,140.56,141.16,139.331,140.492,143500,sh111017,sh
2024-12-26,140.606,141.658,139.3,139.53,158030,sh111017,sh
2024-12-27,139.529,140.777,138.607,140.259,94610,sh111017,sh
2024-12-30,139.713,141.713,139.713,140.877,80590,sh111017,sh
2024-12-31,140.82,143.615,140.462,141.385,298700,sh111017,sh
2024-01-15,118.1,118.97,116.5,117.39,9128470,sh111018,sh
2024-01-16,117.61,118.18,117.08,117.338,1405790,sh111018,sh
2024-01-17,117.1,117.33,115.555,115.663,612630,sh111018,sh
2024-01-18,115.0,115.58,113.201,115.508,609930,sh111018,sh
2024-01-19,114.999,116.947,114.88,115.576,364800,sh111018,sh
2024-01-22,115.19,115.302,110.587,111.3,403620,sh111018,sh
2024-01-23,110.796,112.417,109.3,112.169,367060,sh111018,sh
2024-01-24,112.15,113.49,108.7,110.207,328400,sh111018,sh
2024-01-25,110.212,113.85,109.509,113.258,385880,sh111018,sh
2024-01-26,113.151,115.0,113.0,113.583,216580,sh111018,sh
2024-01-29,113.2,114.242,111.534,112.014,144520,sh111018,sh
2024-01-30,112.0,112.0,110.007,110.912,241770,sh111018,sh
2024-01-31,110.601,111.677,106.5,106.967,273820,sh111018,sh
2024-02-01,107.498,109.1,106.503,108.323,347470,sh111018,sh
2024-02-02,108.323,109.33,106.687,107.011,291950,sh111018,sh
2024-02-05,107.005,107.51,101.282,105.328,905730,sh111018,sh
2024-02-06,105.15,109.0,103.002,107.007,530550,sh111018,sh
2024-02-07,107.997,109.198,106.675,107.501,556010,sh111018,sh
2024-02-08,107.501,111.286,106.612,110.373,651810,sh111018,sh
2024-02-19,110.7,112.411,109.9,110.312,307880,sh111018,sh
2024-02-20,110.346,111.751,109.59,111.556,321770,sh111018,sh
2024-02-21,111.032,114.06,111.0,112.58,226540,sh111018,sh
2024-02-22,112.2,113.84,112.2,113.518,141330,sh111018,sh
2024-02-23,113.404,115.618,112.872,115.453,504090,sh111018,sh
2024-02-26,115.315,115.753,113.912,115.0,348920,sh111018,sh
2024-02-27,115.0,116.1,114.084,115.616,373480,sh111018,sh
2024-02-28,115.616,116.879,112.001,112.2,371150,sh111018,sh
2024-02-29,112.007,113.1,111.131,112.116,517730,sh111018,sh
2024-03-01,112.6,113.006,111.54,112.664,569350,sh111018,sh
2024-03-04,112.529,112.947,111.334,111.817,190140,sh111018,sh
2024-03-05,111.8,112.386,110.737,111.499,283310,sh111018,sh
2024-03-06,111.15,112.5,110.816,111.542,178650,sh111018,sh
2024-03-07,111.542,112.999,111.079,111.141,99580,sh111018,sh
2024-03-08,111.01,112.83,111.001,111.53,152200,sh111018,sh
2024-03-11,111.3,114.096,111.258,113.775,247660,sh111018,sh
2024-03-12,113.758,114.88,113.5,114.301,40810,sh111018,sh
2024-03-13,114.099,115.0,113.8,114.305,61590,sh111018,sh
2024-03-14,114.052,115.036,113.348,113.5,49810,sh111018,sh
2024-03-15,113.5,114.043,113.303,113.444,23730,sh111018,sh
2024-03-18,113.444,114.87,113.444,114.72,90320,sh111018,sh
2024-03-19,114.642,115.35,114.167,114.935,79140,sh111018,sh
2024-03-20,114.95,115.67,114.53,115.614,66130,sh111018,sh
2024-03-21,115.382,115.939,114.001,115.536,105480,sh111018,sh
2024-03-22,115.25,115.501,113.252,113.66,99730,sh111018,sh
2024-03-25,113.73,113.988,112.513,112.801,171200,sh111018,sh
2024-03-26,112.9,113.198,112.2,112.309,63590,sh111018,sh
2024-03-27,112.309,112.714,111.405,111.413,73420,sh111018,sh
2024-03-28,111.556,112.3,111.4,111.635,44580,sh111018,sh
2024-03-29,111.635,111.911,111.2,111.602,60950,sh111018,sh
2024-04-01,111.652,113.399,111.652,113.335,68720,sh111018,sh
2024-04-02,113.335,113.99,113.335,113.571,49170,sh111018,sh
2024-04-03,113.529,114.56,113.2,114.193,45370,sh111018,sh
2024-04-08,114.193,114.692,112.668,112.812,55040,sh111018,sh
2024-04-09,112.771,114.05,112.5,113.908,63870,sh111018,sh
2024-04-10,113.907,113.962,112.904,113.325,49370,sh111018,sh
2024-04-11,113.358,114.122,113.324,113.48,53990,sh111018,sh
2024-04-12,113.48,114.3,113.48,113.677,129410,sh111018,sh
2024-04-15,113.63,114.12,112.115,112.391,178430,sh111018,sh
2024-04-16,112.3,112.597,110.582,110.725,142390,sh111018,sh
2024-04-17,111.099,112.922,110.9,112.592,138750,sh111018,sh
2024-04-18,112.5,114.35,111.995,114.26,80350,sh111018,sh
2024-04-19,116.5,118.99,115.3,116.501,698220,sh111018,sh
2024-04-22,116.13,117.411,116.0,116.928,191000,sh111018,sh
2024-04-23,116.3,117.539,116.2,117.228,187780,sh111018,sh
2024-04-24,117.49,117.734,116.23,117.402,124430,sh111018,sh
2024-04-25,117.099,117.98,116.548,117.066,213720,sh111018,sh
2024-04-26,116.9,117.666,115.548,117.0,100110,sh111018,sh
2024-04-29,117.152,119.0,116.8,118.571,249020,sh111018,sh
2024-04-30,118.04,120.054,118.04,119.506,169730,sh111018,sh
2024-05-06,119.9,123.1,119.0,123.08,442120,sh111018,sh
2024-05-07,122.21,126.688,122.21,124.553,258780,sh111018,sh
2024-05-08,124.902,125.302,123.522,124.861,181460,sh111018,sh
2024-05-09,124.47,128.3,123.996,126.747,1093860,sh111018,sh
2024-05-10,127.3,129.885,125.675,126.108,609470,sh111018,sh
2024-05-13,125.6,125.951,123.01,123.51,390840,sh111018,sh
2024-05-14,123.502,124.6,123.112,123.565,263970,sh111018,sh
2024-05-15,124.88,124.886,122.603,123.498,205140,sh111018,sh
2024-05-16,123.0,123.888,122.181,122.588,123670,sh111018,sh
2024-05-17,122.416,124.272,122.415,124.208,415950,sh111018,sh
2024-05-20,125.48,127.3,124.003,126.983,273760,sh111018,sh
2024-05-21,126.901,126.901,124.596,125.474,297810,sh111018,sh
2024-05-22,125.458,126.077,123.662,124.277,116700,sh111018,sh
2024-05-23,124.028,124.386,122.28,122.413,169810,sh111018,sh
2024-05-24,122.535,123.9,121.2,122.001,201470,sh111018,sh
2024-05-27,121.888,124.0,120.823,123.394,363280,sh111018,sh
2024-05-28,123.902,125.0,121.51,121.85,186830,sh111018,sh
2024-05-29,121.403,123.0,120.881,121.271,176340,sh111018,sh
2024-05-30,121.2,122.299,120.52,121.552,234730,sh111018,sh
2024-05-31,121.819,123.028,120.535,120.775,102430,sh111018,sh
2024-06-03,120.775,120.935,119.0,120.067,127180,sh111018,sh
2024-06-04,120.034,120.776,119.08,120.187,179780,sh111018,sh
2024-06-05,119.888,120.88,118.489,118.6,91130,sh111018,sh
2024-06-06,118.6,119.502,117.594,118.722,118550,sh111018,sh
2024-06-07,118.388,120.685,118.286,120.104,153590,sh111018,sh
2024-06-11,121.0,122.452,119.008,121.711,75200,sh111018,sh
2024-06-12,121.388,123.269,120.513,121.445,138070,sh111018,sh
2024-06-13,121.445,121.836,118.72,120.148,146790,sh111018,sh
2024-06-14,119.57,120.044,118.6,119.545,118930,sh111018,sh
2024-06-17,119.888,120.385,118.645,118.81,61200,sh111018,sh
2024-06-18,118.646,119.599,118.287,118.995,91270,sh111018,sh
2024-06-19,119.05,120.098,118.388,118.51,51570,sh111018,sh
2024-06-20,118.888,119.076,117.405,117.62,97900,sh111018,sh
2024-06-21,117.62,118.351,116.829,117.601,95710,sh111018,sh
2024-06-24,117.6,117.945,114.3,114.3,154860,sh111018,sh
2024-06-25,114.3,117.729,114.3,116.47,141220,sh111018,sh
2024-06-26,115.944,118.68,114.785,118.228,53850,sh111018,sh
2024-06-27,118.112,118.983,116.796,117.169,111410,sh111018,sh
2024-06-28,117.6,119.6,117.302,118.315,149550,sh111018,sh
2024-07-01,118.321,119.95,118.079,119.498,125380,sh111018,sh
2024-07-02,119.028,120.172,119.028,119.61,146570,sh111018,sh
2024-07-03,119.611,119.95,116.2,116.774,192370,sh111018,sh
2024-07-04,117.29,117.29,114.391,114.838,310330,sh111018,sh
2024-07-05,114.838,117.377,114.044,117.215,248620,sh111018,sh
2024-07-08,117.8,117.8,113.066,113.587,407860,sh111018,sh
2024-07-09,113.587,115.774,113.211,115.475,233310,sh111018,sh
2024-07-10,115.302,117.73,114.002,115.857,393210,sh111018,sh
2024-07-11,115.978,117.402,115.743,116.781,212240,sh111018,sh
2024-07-12,116.781,117.24,115.0,115.124,198310,sh111018,sh
2024-07-15,114.825,116.332,114.0,114.085,269600,sh111018,sh
2024-07-16,114.7,114.7,113.0,113.0,243700,sh111018,sh
2024-07-17,113.115,113.115,110.04,110.189,208810,sh111018,sh
2024-07-18,110.28,110.98,109.899,110.674,392530,sh111018,sh
2024-07-19,110.038,111.392,109.447,110.95,261860,sh111018,sh
2024-07-22,110.31,111.527,108.891,109.165,302390,sh111018,sh
2024-07-23,108.8,109.456,106.818,107.501,244610,sh111018,sh
2024-07-24,107.4,109.44,105.28,105.993,353390,sh111018,sh
2024-07-25,105.9,109.0,105.844,107.856,273660,sh111018,sh
2024-07-26,107.249,109.178,106.858,108.614,177390,sh111018,sh
2024-07-29,109.305,109.414,108.003,108.008,204950,sh111018,sh
2024-07-30,108.009,108.277,107.001,107.08,51920,sh111018,sh
2024-07-31,107.08,112.489,106.681,111.473,390810,sh111018,sh
2024-08-01,111.253,111.468,110.319,110.434,125190,sh111018,sh
2024-08-02,110.303,111.901,109.0,111.123,147050,sh111018,sh
2024-08-05,111.123,111.652,108.236,108.512,115480,sh111018,sh
2024-08-06,108.512,109.828,107.592,108.304,121060,sh111018,sh
2024-08-07,108.69,109.01,107.314,108.197,83280,sh111018,sh
2024-08-08,107.822,108.605,106.86,107.936,53570,sh111018,sh
2024-08-09,109.6,109.6,107.793,108.204,86290,sh111018,sh
2024-08-12,107.663,108.387,106.288,106.361,83060,sh111018,sh
2024-08-13,106.893,106.995,104.221,106.301,392010,sh111018,sh
2024-08-14,106.248,106.485,105.227,105.31,244210,sh111018,sh
2024-08-15,105.837,105.837,103.999,104.346,204120,sh111018,sh
2024-08-16,104.868,104.868,101.058,102.843,305030,sh111018,sh
2024-08-19,103.598,104.38,102.546,102.867,124410,sh111018,sh
2024-08-20,103.0,103.239,101.03,101.171,172000,sh111018,sh
2024-08-21,101.0,102.74,100.089,102.466,125750,sh111018,sh
2024-08-22,101.909,101.909,96.01,99.788,644060,sh111018,sh
2024-08-23,99.789,100.6,97.253,99.533,399510,sh111018,sh
2024-08-26,99.135,102.745,99.135,101.563,250750,sh111018,sh
2024-08-27,101.021,101.806,99.573,100.2,94050,sh111018,sh
2024-08-28,99.925,100.684,99.088,99.514,118340,sh111018,sh
2024-08-29,99.564,106.482,98.741,101.909,394430,sh111018,sh
2024-08-30,101.756,106.0,101.39,104.997,296570,sh111018,sh
2024-09-02,104.939,105.243,102.579,102.584,179900,sh111018,sh
2024-09-03,102.24,103.859,101.76,102.861,208500,sh111018,sh
2024-09-04,102.347,103.68,102.05,103.291,84310,sh111018,sh
2024-09-05,103.342,105.978,102.901,105.427,203640,sh111018,sh
2024-09-06,105.374,106.039,104.8,104.804,138520,sh111018,sh
2024-09-09,105.226,105.226,103.543,103.712,129620,sh111018,sh
2024-09-10,103.24,104.241,101.165,102.163,215960,sh111018,sh
2024-09-11,102.17,103.922,101.003,102.564,121760,sh111018,sh
2024-09-12,102.41,103.238,101.752,102.458,94500,sh111018,sh
2024-09-13,102.01,102.617,101.123,101.761,121790,sh111018,sh
2024-09-18,101.74,101.942,99.052,100.45,134380,sh111018,sh
2024-09-19,100.24,102.699,99.743,101.961,179720,sh111018,sh
2024-09-20,102.703,102.703,100.336,100.599,134420,sh111018,sh
2024-09-23,100.066,101.21,99.3,99.914,121430,sh111018,sh
2024-09-24,99.56,103.6,99.56,102.87,162680,sh111018,sh
2024-09-25,103.002,105.976,103.002,103.818,196130,sh111018,sh
2024-09-26,103.502,108.08,103.24,106.942,372460,sh111018,sh
2024-09-27,107.251,111.0,107.251,108.519,721170,sh111018,sh
2024-09-30,108.85,111.75,108.85,111.025,927040,sh111018,sh
2024-10-08,119.306,121.0,109.976,114.779,629560,sh111018,sh
2024-10-09,114.001,114.001,109.24,109.7,392030,sh111018,sh
2024-10-10,110.2,110.718,107.6,107.72,268830,sh111018,sh
2024-10-11,107.721,107.76,105.116,105.682,303060,sh111018,sh
2024-10-14,105.999,107.79,104.495,107.603,218130,sh111018,sh
2024-10-15,107.603,110.0,107.085,107.782,296030,sh111018,sh
2024-10-16,107.78,110.65,107.001,109.237,346490,sh111018,sh
2024-10-17,109.5,110.495,108.358,108.98,219820,sh111018,sh
2024-10-18,108.504,110.948,108.504,110.194,232350,sh111018,sh
2024-10-21,110.499,111.4,109.0,110.375,181570,sh111018,sh
2024-10-22,110.012,110.404,108.912,110.125,314610,sh111018,sh
2024-10-23,110.2,110.815,109.514,110.206,250580,sh111018,sh
2024-10-24,110.0,110.0,107.922,108.65,197940,sh111018,sh
2024-10-25,108.6,112.842,108.592,112.547,561450,sh111018,sh
2024-11-04,135.056,135.056,118.933,121.042,8870930,sh111018,sh
2024-11-05,114.1,117.384,114.1,115.312,4875100,sh111018,sh
2024-11-06,115.4,115.5,113.931,114.353,936490,sh111018,sh
2024-11-07,114.011,116.166,113.58,116.009,658730,sh111018,sh
2024-11-08,116.0,116.4,115.193,115.414,343380,sh111018,sh
2024-11-11,115.1,117.2,114.802,117.107,240740,sh111018,sh
2024-11-12,117.241,117.681,115.333,115.652,379150,sh111018,sh
2024-11-13,115.5,116.188,114.0,114.581,214780,sh111018,sh
2024-11-14,114.62,115.5,113.89,114.444,336410,sh111018,sh
2024-11-15,114.5,115.3,113.33,113.693,110340,sh111018,sh
2024-11-18,113.803,115.46,113.19,113.403,273550,sh111018,sh
2024-11-19,113.283,115.26,112.122,115.164,290730,sh111018,sh
2024-11-20,115.172,115.95,114.203,115.888,158040,sh111018,sh
2024-11-21,115.403,116.0,114.741,115.059,120810,sh111018,sh
2024-11-22,115.059,115.159,114.1,114.354,136190,sh111018,sh
2024-11-25,114.354,115.78,114.0,114.718,167940,sh111018,sh
2024-11-26,114.62,115.003,113.507,113.744,58910,sh111018,sh
2024-11-27,113.31,114.484,112.744,113.86,109190,sh111018,sh
